time,count,details
1552119698313,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""45"", ""reference_signal_received_power"": ""-95"", ""signal_level"": ""4""}}"
1552119699361,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""40"", ""reference_signal_received_power"": ""-100"", ""signal_level"": ""3""}}"
1552119700394,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""40"", ""reference_signal_received_power"": ""-100"", ""signal_level"": ""3""}}"
1552119701453,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""43"", ""reference_signal_received_power"": ""-97"", ""signal_level"": ""3""}}"
1552119702478,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""43"", ""reference_signal_received_power"": ""-97"", ""signal_level"": ""3""}}"
1552119703516,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""43"", ""reference_signal_received_power"": ""-97"", ""signal_level"": ""3""}}"
1552119704556,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""43"", ""reference_signal_received_power"": ""-97"", ""signal_level"": ""3""}}"
1552119705606,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""40"", ""reference_signal_received_power"": ""-100"", ""signal_level"": ""3""}}"
1552119706627,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""40"", ""reference_signal_received_power"": ""-100"", ""signal_level"": ""3""}}"
1552119707644,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""37"", ""reference_signal_received_power"": ""-103"", ""signal_level"": ""3""}}"
1552119708666,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""37"", ""reference_signal_received_power"": ""-103"", ""signal_level"": ""3""}}"
1552119709750,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""34"", ""reference_signal_received_power"": ""-106"", ""signal_level"": ""2""}}"
1552119710774,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""34"", ""reference_signal_received_power"": ""-106"", ""signal_level"": ""2""}}"
1552119711824,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""31"", ""reference_signal_received_power"": ""-109"", ""signal_level"": ""2""}}"
1552119712881,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""31"", ""reference_signal_received_power"": ""-109"", ""signal_level"": ""2""}}"
1552119713936,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""36"", ""reference_signal_received_power"": ""-104"", ""signal_level"": ""3""}}"
1552119714963,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""36"", ""reference_signal_received_power"": ""-104"", ""signal_level"": ""3""}}"
1552119716027,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""28"", ""reference_signal_received_power"": ""-112"", ""signal_level"": ""2""}}"
1552119717060,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086805"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""28"", ""reference_signal_received_power"": ""-112"", ""signal_level"": ""2""}}"
1552119718099,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""170300417"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""100"", ""tracking_area_code"": ""9360"", ""asu_level"": ""66"", ""reference_signal_received_power"": ""-74"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""99"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119719129,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""170300417"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""100"", ""tracking_area_code"": ""9360"", ""asu_level"": ""66"", ""reference_signal_received_power"": ""-74"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""99"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119720174,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""59"", ""reference_signal_received_power"": ""-81"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119721200,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""59"", ""reference_signal_received_power"": ""-81"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119722244,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""61"", ""reference_signal_received_power"": ""-79"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119723272,5,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""61"", ""reference_signal_received_power"": ""-79"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""180"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""4"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119724329,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119725356,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119726411,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552119727440,3,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552119728490,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119729512,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}}"
1552119730557,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119731595,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119732630,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""59"", ""reference_signal_received_power"": ""-81"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""62"", ""reference_signal_received_power"": ""-78"", ""signal_level"": ""4""}}"
1552119733657,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""59"", ""reference_signal_received_power"": ""-81"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""62"", ""reference_signal_received_power"": ""-78"", ""signal_level"": ""4""}}"
1552119734709,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119735729,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119736780,4,"{""0"": {""is_register"": ""1"", ""station_id"": ""50595458"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""182"", ""tracking_area_code"": ""9360"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""181"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}, ""2"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""268"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}, ""3"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""350"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
